ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
X__10063445__10067490__ENSG00000047644	0.0204	0.0615	0.0622	0.0929	0.0763	0.0901	0	0	0	0	0.0794	0.0618	0.0632	0.0387	0.0768	0.0729	0.0559	0.0402	0	0.0415	0.0685	0	0.0444	0.0461	0.0958	0.0682	0.0438	0.1836	0	0.0319	0.0864	0.0394	0.0786	0.0317	0.0596	0.1257	0.0362	0.1368	0	0.0868
X__10063445__10098579__ENSG00000047644	0	0.1077	0.0622	0.1393	0	0.06	0.0513	0.1224	0	0.1431	0.0993	0	0.1423	0.1742	0.1536	0.1277	0.0932	0.1207	0.0478	0.1246	0	0.1546	0.0889	0.0461	0.1437	0.1876	0.0438	0.1836	0.0522	0.0478	0.1556	0.1182	0.1257	0.0792	0	0.2693	0.0542	0.152	0.085	0.1085
X__19541925__19546050__ENSG00000147010	0	0.0308	0	0.0464	0	0	0	0	0	0	0	0.0412	0.0316	0.1161	0.0768	0	0	0.0402	0	0	0	0	0	0	0.0319	0	0	0.0612	0.0348	0	0	0	0.0314	0	0	0.0359	0	0	0	0.0434
X__19683823__19695741__ENSG00000147010	0	0.0462	0.0829	0.1161	0.1144	0.1351	0.0513	0.0816	0.0409	0.1908	0.0993	0.0618	0.1265	0.2323	0.1344	0.1824	0.1305	0.161	0	0.0623	0.0342	0.1289	0.0593	0.0923	0.0798	0.1535	0.0219	0.1428	0.1045	0.0637	0.1037	0.197	0.165	0.0475	0.0596	0.2154	0.1266	0.1824	0.1063	0.0651
X__20204022__20240605__ENSG00000177189	0	0.0462	0.0415	0.0348	0.0381	0.03	0.0171	0	0.0613	0	0	0.1236	0	0.0581	0.0576	0.0547	0.0373	0	0	0	0	0	0	0	0.0639	0	0	0.0612	0	0.0478	0.0346	0	0.0236	0	0.0596	0.0359	0	0	0.085	0
X__38322853__38323524__ENSG00000156313	0	0.0462	0	0.1161	0.0763	0.1051	0	0.102	0.0409	0	0.139	0.103	0.0632	0.1548	0.0192	0.1094	0.0559	0.0805	0.0717	0.0831	0	0.0258	0.0296	0.0615	0	0.1023	0.0877	0.0816	0.0871	0.0319	0.0691	0.197	0.0786	0.1743	0	0.1077	0.0904	0.1064	0.085	0.0651
X__40712914__40715220__ENSG00000180182	0	0.0308	0.0622	0	0	0.045	0	0	0	0.0477	0	0.0618	0	0.0968	0.0576	0	0	0.1207	0.0478	0.0415	0	0	0	0.0308	0	0	0.0438	0	0	0	0.0519	0.0591	0.0236	0.0317	0	0.0898	0.0542	0.0912	0.0425	0.0434
X__41660439__41671530__ENSG00000147044	0	0.0462	0.1244	0.0232	0	0.03	0.0513	0.0612	0	0.0716	0.0596	0	0.0632	0.0774	0.0576	0	0.0373	0.0201	0.0478	0	0.0685	0.0515	0	0.0923	0.0958	0.0341	0.0658	0.1224	0.0871	0	0.0519	0.0985	0.0707	0.0634	0	0.0539	0	0.076	0.0425	0
X__46651110__46653705__ENSG00000065923	0	0.0462	0	0.0812	0	0.06	0	0	0	0.0477	0.0397	0	0	0.0968	0	0.0365	0	0	0.0239	0.0415	0	0	0	0	0	0	0	0.0408	0	0	0	0	0.0236	0.0317	0	0	0.0542	0	0.0425	0.0434
X__51222654__51224243__ENSG00000229151	0	0.0308	0.0829	0.0348	0	0.0751	0	0	0	0.0716	0	0	0	0	0.0576	0	0	0	0	0.0623	0	0.0515	0	0	0.0319	0.0512	0.0658	0.0408	0.0348	0.0478	0	0	0.0157	0	0	0.0359	0	0	0	0
X__54636235__54636427__X:54636235|54636427	0	0.1077	0.0415	0.1393	0	0.0901	0	0.102	0	0.0477	0.0596	0.0824	0.0949	0.2129	0.0768	0.1824	0.0373	0.1408	0.0956	0.0623	0.0685	0.1546	0.0593	0.1076	0.0639	0.1365	0.1096	0.1632	0.0697	0.0637	0.1728	0.1379	0.1414	0.0634	0.0596	0.2334	0.1085	0.0912	0.1063	0.0434
X__57331598__57341390__ENSG00000165591	0	0.0308	0	0.058	0	0.045	0	0	0	0.0954	0.0397	0	0.0316	0	0.0576	0	0	0.0402	0	0.0415	0	0	0	0	0.0319	0	0	0.102	0	0.0478	0	0	0.0314	0	0	0.0539	0	0	0	0
X__63509944__63517082__ENSG00000235437	0	0.0462	0.0415	0.0464	0.0572	0.045	0	0	0	0.0477	0.0596	0	0	0.0387	0.0384	0.0365	0	0	0	0	0	0	0	0	0	0	0.0438	0	0.0348	0.0637	0.0173	0	0.0393	0	0	0.0359	0.0904	0.0608	0	0
X__65051462__65107023__ENSG00000102053	0	0.0462	0.0415	0.0232	0.0191	0.045	0.0513	0	0	0.0716	0.0596	0.0618	0.0632	0.1548	0.0768	0.1094	0.0373	0.0201	0.0478	0	0	0	0.0593	0.0461	0	0.0171	0	0.0612	0	0.0319	0	0.0394	0.0707	0.0475	0	0	0.0362	0.0456	0.085	0
X__65075844__65113813__ENSG00000102053	0	0.0615	0.0207	0.0232	0.0381	0.015	0.0684	0.0204	0	0	0.0397	0.0412	0.0474	0	0.0384	0	0	0.0402	0	0.0415	0.0342	0.0773	0	0.0308	0.0479	0	0.0658	0.102	0.0174	0.0159	0	0	0.0393	0.0475	0.0596	0.0359	0.0362	0.0456	0.0213	0.0217
X__65488646__65499989__ENSG00000102053	0	0.0308	0.0415	0.0232	0	0.03	0	0.0408	0.0409	0.1193	0	0	0	0.0774	0	0	0	0	0	0	0	0.0258	0	0.0615	0	0	0.0658	0.0816	0.0522	0.0319	0	0.0591	0.0393	0	0	0	0	0	0.0638	0
X__71421309__71424238__ENSG00000147133	0	0.0923	0.0622	0.0929	0.0572	0	0.0342	0	0.2045	0.0477	0	0.1236	0	0	0	0.0912	0.0746	0.1006	0.0717	0.1038	0	0	0	0.0461	0.0639	0	0	0.1224	0.0697	0.0637	0.0519	0	0.0864	0.0634	0	0.1795	0.0723	0.1368	0.085	0
X__77520788__77523401__ENSG00000085224	0	0.0462	0	0.0696	0.0381	0.0751	0.0513	0.0408	0.0409	0	0.0596	0.1442	0.0474	0.1355	0.0576	0.0365	0.0559	0	0	0.1038	0.1369	0	0.0741	0	0.0639	0	0.0658	0.1428	0.0871	0.0319	0.0519	0.0591	0.055	0.0317	0.1193	0.0898	0	0	0	0.0651
X__77663382__77676298__ENSG00000085224	0	0.0308	0.0622	0.0348	0.0763	0.06	0	0	0.0818	0.0954	0.0596	0	0	0.0387	0.0768	0	0.0746	0	0.0956	0.0623	0	0.0258	0	0.0461	0.0958	0	0.0877	0	0.0522	0	0.0519	0	0.0471	0.0475	0.0298	0.0718	0	0	0.0638	0.0868
X__101020487__101021315__ENSG00000188917	0	0.0615	0.0415	0.0812	0.0572	0.0901	0	0	0	0.0716	0	0.0618	0.0474	0	0.0576	0	0	0.1408	0.0478	0	0.1027	0.1546	0.0741	0.0615	0	0	0.0438	0.102	0.0348	0.0797	0	0.0394	0.0314	0	0	0.0359	0.0362	0	0.1276	0
X__101035613__101042312__ENSG00000188917	0	0.0308	0	0.0348	0	0.06	0	0	0	0	0.0397	0	0.0474	0.0387	0.0384	0.0365	0.0746	0	0	0	0	0	0.0444	0	0.0319	0	0	0.0408	0.0348	0	0.0519	0.0788	0.0314	0	0	0.1077	0.0904	0	0.0425	0.0868
X__111752790__111757762__ENSG00000101901	0	0.0923	0.0415	0.058	0	0	0	0	0	0.0477	0.0596	0	0.0316	0.0968	0	0.0365	0	0.0805	0	0	0	0	0.0593	0.0923	0.0639	0.0512	0.0438	0	0.0522	0.0637	0	0	0.0157	0	0	0	0	0	0	0
X__118404338__118410959__ENSG00000131725	0	0.0462	0.0829	0.0232	0	0	0	0	0.0409	0.0477	0	0.0412	0.0158	0.0387	0	0.0547	0.0373	0	0	0	0	0	0.0741	0	0.0319	0	0	0	0	0.0319	0.0173	0.0591	0.0314	0	0	0.0359	0.0542	0	0	0.0434
X__119837757__119838527__ENSG00000125351	0	0.0308	0.0415	0.058	0.0381	0	0	0	0	0	0	0	0	0	0.1344	0	0	0.0604	0.0717	0	0	0	0.0296	0	0.0639	0.0512	0	0.0612	0.0348	0.0319	0.0346	0	0.055	0	0	0.0539	0.0362	0.0608	0.0638	0.0434
X__129553236__129554446__ENSG00000122126	0	0.0308	0.0415	0.058	0.0381	0.0751	0.0342	0	0	0.0954	0.0397	0.0824	0.0632	0.0387	0.0576	0.0547	0	0.0402	0	0	0.0685	0.1031	0.0296	0.0615	0	0.0341	0	0.0816	0	0	0.0519	0.0591	0.0236	0.0317	0	0.0898	0.0181	0.0608	0.0425	0
X__130783547__130809261__ENSG00000165675	0	0.0615	0.0622	0.0348	0	0	0	0	0	0	0.0794	0	0.0316	0.0968	0.096	0	0	0	0.0239	0.0831	0	0.0515	0.0296	0.0308	0.0319	0.0341	0	0.0612	0.0522	0.0159	0.0346	0.0985	0.0471	0.0475	0	0.0718	0	0.076	0.0425	0
X__135545423__135549805__ENSG00000165359	0	0.0462	0.0622	0.2437	0	0.1201	0	0.0408	0.0818	0	0.0993	0.0824	0.0316	0.1936	0.096	0	0.0373	0.1006	0.0717	0.0623	0.1027	0.0515	0.0296	0.0308	0.1277	0	0	0.0612	0.0348	0.0319	0	0.0394	0.1178	0.0317	0.0895	0.0718	0.0181	0.1064	0	0.0868
X__135545423__135552146__ENSG00000165359	0	0.0308	0	0.0348	0.0191	0.03	0.0171	0	0	0.0239	0	0.0412	0.0316	0.1355	0.0384	0.0729	0.0373	0.0604	0.0478	0.0208	0.0342	0.0515	0.0148	0.0308	0	0.0512	0.0219	0.0408	0.0348	0.0319	0.0173	0	0.0236	0.0317	0	0.018	0	0.0304	0.0638	0.0434
X__136012958__136016758__ENSG00000198689	0	0.0769	0.0415	0.1045	0.0572	0.0901	0.0342	0	0.0818	0.0716	0	0	0.079	0.1548	0.0768	0.0729	0.0932	0.0604	0.0717	0.0623	0	0.2062	0.1185	0.0923	0.1437	0.1023	0.0438	0.1428	0.0697	0.0637	0.0864	0.0788	0.1178	0.0317	0.0596	0.1616	0.0362	0	0	0
X__136241160__136244795__ENSG00000129680	0	0.0308	0.0622	0.058	0.0381	0.06	0	0.0612	0	0	0	0.0824	0.0632	0.0774	0.0576	0.0912	0.0746	0	0.1195	0.1038	0.1369	0	0.0741	0.0461	0.1118	0.0853	0.0877	0.0408	0.1393	0.1593	0.1037	0	0.0786	0.1901	0.0298	0.018	0.0904	0.1368	0.1276	0.0651
X__150592605__150619139__ENSG00000171100	0	0.0308	0.0207	0.058	0	0.1051	0.0513	0.0612	0.0409	0.0477	0	0.103	0.1581	0.1936	0.0768	0.1094	0.0373	0	0.0478	0.0623	0	0.0515	0.0593	0.0615	0.0798	0.0682	0.0877	0.1632	0	0.0478	0.0864	0.0788	0.0707	0.0792	0.0596	0.1077	0.0542	0.1064	0.0638	0.0434
X__150727215__150737448__ENSG00000063601	0	0.0308	0	0.0232	0	0.0751	0	0	0.0409	0	0	0	0	0.0581	0	0	0	0.0805	0	0	0.0685	0	0.0296	0.0308	0.0479	0	0	0.0816	0.0348	0	0	0	0.0393	0.0475	0.0895	0.0539	0.0362	0.0608	0.0638	0
X__154512314__154512936__ENSG00000071889	0	0.0308	0	0.058	0	0	0.0684	0	0	0	0	0	0.079	0.0774	0.0384	0	0.0559	0.0201	0	0.0415	0	0	0.0889	0	0.0319	0.0512	0.0658	0.102	0	0.0637	0.0346	0.0985	0.055	0.0158	0.0895	0	0	0.1064	0	0.0651
X__154768302__154769310__ENSG00000130826	0	0.0462	0	0	0	0.045	0	0	0	0.2385	0	0	0	0	0	0.0365	0	0.0805	0	0	0	0	0.0444	0.0308	0.0958	0.0341	0.0877	0.0408	0.0522	0.0478	0.0864	0	0.0471	0	0	0.0359	0.0723	0	0.0425	0.0868
Y__2953909__2961646__ENSG00000067646	0	0.6154	0.3731	1.033	0.5338	0	0.359	0.4693	0.5725	1.2643	0	0	0.8379	1.6452	0.7874	0	0	0.1408	0.4543	0.976	0.5819	0.9021	0	0.7842	0	1.0064	0.8987	1.4079	0.6095	0.7488	0	0.7881	0	0.6812	0.6858	0	0.8859	0	0.6165	0.7598
Y__2961074__2961646__ENSG00000067646	0	0.0769	0.0622	0.0696	0.0572	0	0	0	0	0.2385	0	0	0.079	0.2323	0.0768	0	0	0	0.0956	0.1038	0.1027	0.0773	0	0.0308	0	0.1535	0.1315	0.102	0.0522	0.0797	0	0	0	0.0634	0	0	0.0904	0	0.0638	0.0651
Y__3079284__3102194__ENSG00000231535	0	0.2154	0	0.2205	0.1906	0	0	0.1224	0.1636	0.2147	0	0	0	0.4452	0.2881	0	0	0	0.1674	0.2907	0	0.2577	0	0.1691	0	0.2729	0.3288	0.3877	0.1045	0.239	0	0.2955	0	0	0.1193	0	0.235	0	0.2126	0.2388
Y__7341115__7356230__ENSG00000099725	0	0.0615	0	0.0696	0	0	0	0	0	0.2385	0	0	0.1739	0.1742	0	0	0	0.0604	0.1674	0.1454	0.0685	0	0	0.1538	0	0.0682	0.0877	0.2448	0.1219	0.1115	0	0.1182	0	0.0475	0.0596	0	0.0904	0	0.0425	0
Y__7341115__7371889__ENSG00000099725	0	0.1077	0.0622	0.2786	0	0	0	0	0.0613	0.1193	0	0	0.1581	0.2516	0	0	0	0	0.0717	0.1038	0.2054	0	0	0.0461	0	0	0.1973	0.3265	0.209	0.3027	0	0.2167	0	0.1426	0	0	0.1808	0	0	0.2171
Y__12686513__12709543__ENSG00000114374	0	0.0308	0.0415	0.0232	0.0381	0	0	0.0408	0	0	0	0	0.0316	0.0581	0.0384	0	0	0	0	0	0.0685	0.0515	0	0	0	0	0.0438	0.102	0	0.0637	0	0	0	0.0634	0	0	0.0362	0	0.0638	0
Y__12735612__12739629__ENSG00000114374	0	0.1077	0.0622	0.0812	0.0381	0	0.0684	0.0408	0	0.0716	0	0	0	0.0774	0.0384	0	0	0	0	0	0	0.0773	0	0.0615	0	0.0682	0.1315	0.102	0	0.0797	0	0.0788	0	0.0792	0	0	0.1085	0	0.0638	0.0651
Y__12909360__12913062__ENSG00000067048	0	0.3846	0.5389	0.3714	0.3241	0	0.2906	0.3265	0.2658	0.6441	0	0	0.4743	0.6774	0.6914	0	0	0.2213	0.4782	0.5607	0.5819	0.3866	0	0.5843	0	0.4435	0.5261	0.9386	0.6269	0.5258	0	0.3744	0	0.3961	0.3578	0	0.3073	0	0.4889	0.7164
Y__12912963__12914649__ENSG00000067048	0	0.0923	0.0622	0.0696	0	0	0	0	0	0.0716	0	0	0.079	0.1355	0.1729	0	0	0	0	0.1038	0	0.0258	0	0.0615	0	0.0682	0.0658	0.1428	0.0522	0.0797	0	0.1182	0	0	0	0	0.0723	0	0.1063	0.0651
Y__19041370__19045288__ENSG00000176728	0	0.0615	0.0622	0.0812	0.1716	0	0.0513	0.0816	0	0.1431	0	0	0.1265	0.1936	0.0192	0	0	0	0.0239	0.0831	0	0.1289	0	0.0461	0	0.0682	0.0658	0.1428	0.0871	0.0159	0	0.1182	0	0.0634	0.1193	0	0	0	0.0425	0.1737
Y__19587210__19587507__ENSG00000131002	0	0.2154	0.1865	0.2669	0.2288	0	0.1709	0.1632	0.1431	0.2385	0	0	0.2213	0.5032	0.3265	0	0	0.0201	0.1435	0.3323	0.2396	0.2062	0	0.1999	0	0.1706	0.1973	0.3673	0.0697	0.1912	0	0.3152	0	0.206	0.1193	0	0.1085	0	0.0638	0.1303
Y__19587210__19590772__ENSG00000131002	0	0.1231	0.1658	0.0929	0.0953	0	0.0513	0.0612	0.1431	0.2147	0	0	0.2055	0.1742	0.1152	0	0	0.0402	0.0478	0.1246	0.1027	0.0773	0	0.0923	0	0.0171	0.0438	0.1836	0.1045	0.0797	0	0.0985	0	0.0951	0.1193	0	0.0542	0	0.0638	0.152
Y__19739528__19741857__ENSG00000012817	0	0.0615	0.0415	0.0929	0	0	0.0342	0	0.0409	0.0477	0	0	0	0.0968	0.096	0	0	0	0	0.0415	0	0.0773	0	0.0615	0	0.0853	0.0658	0.0612	0.0522	0.0478	0	0.0394	0	0	0.0596	0	0.0542	0	0	0.0651
Y__20507352__20521300__ENSG00000229236	0	0.0308	0.0622	0	0	0	0	0.0408	0.0613	0.1193	0	0	0.0632	0.0968	0.096	0	0	0	0	0	0.0685	0	0	0.0615	0	0.0682	0.0438	0.0816	0.0348	0.0956	0	0.0985	0	0	0	0	0.0362	0	0.0638	0.0434
1__9935492__9936627__ENSG00000162441	0	0	0.0622	0.0232	0	0.06	0.0342	0	0	0	0	0	0.0632	0.1161	0.0384	0	0.0559	0	0	0	0	0.0515	0.0296	0.0154	0	0.0512	0.0658	0.0816	0	0	0.0346	0.0985	0.0236	0.0475	0	0	0.0362	0.0304	0	0
1__19193433__19197265__ENSG00000127481	0	0	0.0415	0.1045	0	0	0	0.0612	0.0613	0	0.0397	0	0.0316	0.1161	0.0384	0.0365	0.0373	0	0	0	0	0.0773	0.0296	0.0308	0.0479	0.0512	0	0.0612	0	0	0.0346	0	0.0157	0.0317	0	0.0718	0	0	0	0
1__23816675__23820593__ENSG00000117305	0	0	0.0622	0	0	0	0.0684	0.0204	0	0	0.0199	0	0	0.0581	0.0768	0	0	0	0	0	0	0	0.0296	0	0.0319	0.0512	0	0.0408	0	0.0319	0.0346	0.0394	0.0157	0.0317	0	0	0	0	0	0.0651
1__24440172__24445244__ENSG00000001461	0	0	0.0829	0.0232	0	0.045	0	0	0	0.0477	0.0397	0.0618	0	0.0387	0.0768	0	0.0373	0.0402	0.0478	0.0623	0	0.0515	0	0	0	0.0341	0.0658	0.0816	0.0348	0.0159	0.0691	0.1379	0.0628	0	0	0.1436	0	0.0456	0.0425	0
1__31337175__31348974__ENSG00000121766	0	0	0.1036	0.1741	0	0.0901	0.0342	0.0816	0.0409	0.1193	0.0794	0.0824	0.1423	0.3097	0.1729	0.1459	0.1119	0.0604	0.0717	0.1869	0	0.1031	0.0296	0.0461	0.1597	0	0.0438	0.1428	0.0871	0.0637	0.0864	0.0985	0.0236	0.0475	0	0.0718	0.0362	0.0912	0	0.0868
1__35014697__35015162__ENSG00000163867	0	0	0.0622	0.0348	0	0.015	0.0684	0	0.0613	0.0954	0.0397	0	0.0474	0.0968	0	0.0547	0	0.0604	0	0.0831	0	0	0.0444	0.0615	0.0479	0.0682	0.0658	0.0408	0	0.0319	0.1037	0.0394	0.0628	0.0475	0	0	0	0	0	0
1__36170971__36173478__ENSG00000116871	0	0	0.0829	0.0348	0	0	0	0	0	0.0477	0	0	0	0.0581	0	0	0.0373	0.0402	0	0	0	0	0.0148	0	0	0	0.0438	0	0	0.0797	0	0	0.0393	0.0317	0	0.0898	0.0362	0.0456	0	0
1__42265115__42323827__ENSG00000198815	0	0	0.1244	0	0	0	0.0684	0	0.0409	0.0239	0	0.0412	0.0316	0.0774	0	0	0.0373	0.0604	0	0	0	0	0	0	0.0639	0	0	0.0408	0	0	0	0.0788	0.0157	0	0	0.0718	0	0	0.0425	0
1__50490588__50535457__ENSG00000185104	0	0	0.1036	0.0348	0	0.03	0	0	0	0.0239	0.0993	0.0618	0.0316	0.1548	0.0768	0.0365	0.0559	0	0.0239	0.0415	0.0685	0.0773	0.0444	0.0769	0.0479	0.0682	0	0.1428	0.0348	0	0.0346	0.0591	0.0471	0.0158	0	0	0.0723	0.0304	0	0.0651
1__52515891__52529873__ENSG00000134744	0	0	0.0829	0.0348	0.0381	0.03	0	0	0	0.1193	0	0	0.0632	0.0968	0	0	0	0	0	0	0	0.0258	0	0.0461	0	0	0	0.0612	0.0697	0	0	0.0394	0.0393	0.0317	0	0.0359	0.0542	0.0608	0	0.0434
1__58522827__58534331__ENSG00000173406	0	0	0.0415	0	0.0572	0.045	0.0171	0.0408	0	0.0716	0	0.0824	0.0474	0	0.0576	0.0547	0	0.0201	0	0	0	0.0258	0	0.0308	0.0479	0.0341	0	0.0204	0	0	0.0346	0	0.0628	0	0	0.0898	0	0.0456	0.0213	0
1__62441488__62442299__ENSG00000162607	0	0	0.1036	0	0.0572	0.0751	0.0171	0	0	0.0239	0.0794	0	0.0316	0.0194	0.0768	0.0547	0	0.0402	0.0478	0.0623	0.0685	0	0	0	0.016	0	0.0219	0.0204	0	0.0319	0.0691	0.0394	0.055	0.0634	0.0596	0.1616	0.0542	0.0152	0.1063	0.0651
1__66946150__66963160__ENSG00000198160	0	0	0.0415	0.0464	0.0191	0.0751	0	0.0612	0.0409	0.0954	0.0199	0.0412	0	0.0774	0.0768	0	0.0559	0.0604	0	0	0	0	0.0593	0.0308	0.0639	0.0853	0.0438	0.0816	0.0348	0	0	0.0394	0.0314	0.0317	0	0.1077	0.0542	0.0456	0	0.0434
1__77206640__77212347__ENSG00000142892	0	0	0.0415	0.0232	0	0.045	0.0342	0	0	0.0716	0	0.0618	0.0316	0.0387	0.096	0.0365	0.0932	0.0402	0	0	0	0	0.0889	0	0.0319	0	0	0.0816	0.0697	0.0319	0	0	0.0236	0	0.0298	0.0359	0	0.0304	0	0
1__77873001__77875111__ENSG00000180488	0	0	0.0622	0.0232	0.0381	0.045	0	0	0	0	0.0596	0.0824	0	0	0.0384	0	0	0	0	0.0415	0	0.0515	0.0593	0	0	0	0.0658	0.0408	0.0522	0	0	0	0.0314	0.0317	0	0.0718	0	0.0608	0	0
1__88740988__88771879__ENSG00000065243	0	0	0.0622	0.058	0	0.045	0.0513	0	0.0409	0.1193	0.0794	0.0618	0.0632	0.0774	0.0576	0.1277	0.1678	0.0604	0.1435	0.1246	0	0	0.0296	0.0308	0.1118	0.1535	0.0658	0.102	0.1567	0.0637	0.1037	0.1182	0.0628	0.1267	0	0.0718	0.0904	0.1368	0	0.0434
1__90916640__90918154__ENSG00000122482	0	0.0154	0.1658	0	0.1144	0.0901	0	0	0.0613	0.1193	0	0.0618	0.0316	0.0581	0.0576	0.0547	0.0746	0.0805	0.1195	0.1246	0	0	0.0889	0.0769	0.1437	0.0682	0	0.1224	0.0522	0.1115	0	0.0985	0.0314	0	0.0895	0.1077	0.1085	0.0912	0.1701	0
1__97679095__97699547__ENSG00000188641	0	0	0.0415	0.0464	0.0381	0.03	0	0	0	0	0.0596	0.0618	0.0316	0.0194	0.0192	0.0182	0.0373	0	0	0	0	0.1031	0.0296	0.0308	0.0319	0.0171	0	0.0408	0	0.0478	0.0346	0	0.0236	0	0	0.0359	0	0	0	0.0651
1__114719579__114720717__ENSG00000009307	0	0	0.0829	0.0812	0.0381	0.0901	0	0.0612	0.0613	0	0	0	0.0949	0.1161	0.0576	0.0729	0.0746	0.1207	0.0478	0.0831	0	0	0.0741	0.0615	0.1118	0.0682	0.0877	0.1224	0.0348	0.0478	0.0691	0.0788	0.0393	0.0634	0	0.0718	0.0904	0.0912	0	0.0434
1__151658235__151668635__ENSG00000143376	0	0	0.0415	0.0464	0	0.0751	0.0513	0	0.0613	0.0477	0	0.0412	0.0632	0.0581	0	0	0	0	0	0	0.0685	0	0.0593	0	0.0319	0.0341	0.0438	0.0408	0	0	0.0519	0.0394	0.0471	0	0	0.0718	0	0	0.0638	0.0434
1__155670320__155675096__ENSG00000163374	0	0	0.0415	0.1161	0	0.045	0.0342	0	0.1227	0	0.1192	0	0.0632	0.0774	0.0576	0	0	0.0402	0.0478	0	0.1369	0.1546	0.0889	0.0461	0	0.0512	0	0.0204	0.0522	0	0.0691	0.0394	0.055	0.1109	0	0.1616	0.0723	0.1064	0.0425	0.0868
1__155674685__155675096__ENSG00000163374	0	0	0.0622	0.0116	0	0.0751	0.0342	0.0408	0	0	0	0	0.0632	0.0774	0.0384	0.0365	0.0746	0	0	0.0208	0	0	0.0593	0.0769	0	0	0	0.0612	0	0.0637	0.0519	0.0788	0.0236	0.0634	0	0	0.0542	0.0456	0.085	0
1__155765000__155766709__ENSG00000116580	0	0	0.0829	0.058	0	0.06	0	0.1632	0.0409	0	0	0.3296	0.2529	0.1161	0.1729	0.0729	0.1492	0.2012	0	0	0.1711	0.1804	0.1333	0.0154	0	0	0.2411	0.204	0.0697	0.0319	0.0173	0.1773	0.1493	0	0	0.2513	0.1085	0.1368	0	0.1085
1__161168993__161170024__ENSG00000143224	0	0	0.0829	0.0464	0.0381	0.06	0	0	0.0818	0.0477	0.0794	0	0.0316	0.0581	0.0768	0	0.0932	0.0604	0	0.0415	0	0.0515	0.0444	0	0.0958	0	0	0.1224	0.0348	0.1115	0.0864	0.1182	0.0707	0.0317	0.0596	0.1436	0.0723	0	0.0638	0.0434
1__168038371__168045227__ENSG00000143164	0	0	0.0415	0	0	0.03	0	0	0.0409	0	0.0993	0.0412	0.0158	0	0	0.0547	0.0746	0	0	0	0	0.0515	0.0148	0	0	0	0	0	0	0	0.0691	0.0394	0.0157	0.0634	0	0.0539	0.0362	0.0608	0	0.0434
1__176149006__176176007__ENSG00000143207	0	0	0.1036	0.0348	0	0	0	0	0	0	0.0397	0.0824	0.0474	0.0968	0.0384	0	0.0559	0.0604	0	0	0	0	0.0296	0.0615	0.0958	0	0	0.0408	0	0.0637	0.0691	0	0.0079	0	0	0.0718	0.0542	0	0	0.0868
1__179342114__179343635__ENSG00000057252	0	0	0.0829	0.0232	0	0.045	0.0684	0.0612	0	0.0954	0.0397	0.0618	0	0.1355	0.0192	0.0182	0.0559	0	0.0956	0.0623	0	0.0258	0.0593	0.0769	0.0479	0.0682	0.0877	0.0612	0.0348	0.1115	0.0691	0	0.0236	0	0	0.0898	0.0723	0.0608	0.0638	0
1__184694044__184749592__ENSG00000116406	0	0	0.0415	0	0	0.06	0	0.0408	0	0.0477	0	0	0.0316	0.0387	0	0.0365	0	0	0	0	0	0	0.0296	0	0.0319	0	0	0	0	0	0	0	0.0236	0.0475	0	0	0	0.0608	0	0.0651
1__184706643__184711877__ENSG00000116406	0	0	0.0415	0	0	0	0	0	0	0.0239	0	0.0618	0.0474	0.0774	0.096	0.0365	0	0	0	0.0415	0	0	0	0.0308	0.0319	0	0.0438	0.0816	0	0	0.0346	0	0	0	0.0596	0	0	0.0304	0	0
1__186451179__186470395__ENSG00000229739	0	0	0.0829	0	0.0763	0	0.0342	0	0	0.0477	0.0397	0	0.079	0	0	0	0.0373	0	0	0	0	0	0.0444	0.0615	0	0.0341	0	0.0408	0	0	0.0519	0.0394	0.0314	0.0317	0	0	0	0	0	0.0434
1__197583152__197611976__ENSG00000213047	0	0	0.0415	0.0696	0	0.0751	0	0	0	0	0	0	0.079	0.0387	0	0.0547	0	0.0805	0	0.0831	0	0	0	0	0	0	0.0438	0.0612	0.0697	0.0319	0	0.0394	0.0157	0	0	0.0359	0.0181	0.0304	0.0425	0.0434
1__205618957__205620838__ENSG00000158711	0	0.0154	0.0829	0.0929	0	0.045	0	0	0	0.0477	0	0	0.0158	0.0387	0.0576	0.0182	0	0.0402	0	0.0208	0.0342	0.0515	0.0296	0.0308	0	0.1365	0.0438	0	0	0.0478	0.0864	0.0591	0.0393	0	0	0.0718	0	0.0912	0.085	0.0217
1__205771472__205773224__ENSG00000117280	0	0	0.0415	0.0232	0	0.045	0	0	0	0	0	0	0	0.0774	0	0	0.0373	0	0	0	0	0	0.0296	0	0.0319	0	0.0438	0.0408	0.0348	0.0637	0	0.1182	0.0471	0.0475	0.0596	0	0	0	0	0.0434
